,Order ID,Marital_Status,Income,Dt_Customer,Recency,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response
435,US-2014-150574,Together,50943.0,2013-06-21,49.0,1.0,1.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
436,CA-2016-147375,Divorced,67272.0,2013-12-21,12.0,3.0,6.0,2.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
437,CA-2016-147375,Widow,51529.0,2013-09-07,14.0,2.0,9.0,1.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
438,CA-2017-130043,Married,32011.0,2013-08-22,89.0,3.0,2.0,1.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
439,CA-2017-157252,Married,7500.0,2013-02-07,96.0,2.0,2.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
440,CA-2016-115756,Married,28691.0,2013-07-04,56.0,1.0,1.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
441,CA-2016-115756,Married,56223.0,2013-12-20,72.0,2.0,2.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
442,CA-2016-115756,Married,18100.0,2013-08-06,14.0,1.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
443,CA-2016-115756,Single,30279.0,2012-12-30,13.0,1.0,1.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
444,CA-2016-115756,Married,20130.0,2014-03-17,99.0,1.0,1.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
445,CA-2016-115756,Divorced,23295.0,2013-07-13,72.0,1.0,1.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
446,CA-2017-154214,Divorced,42618.0,2013-10-09,92.0,2.0,5.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
447,CA-2016-166674,Single,81246.0,2013-12-29,87.0,1.0,4.0,5.0,7.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,11.0,0.0
448,CA-2016-166674,Married,24027.0,2013-06-09,7.0,2.0,2.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
449,CA-2016-166674,Married,55707.0,2013-12-22,91.0,2.0,3.0,2.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
450,CA-2016-166674,Single,57959.0,2013-05-02,71.0,5.0,4.0,7.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
451,CA-2016-166674,Married,56796.0,2013-02-16,24.0,3.0,8.0,9.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
452,CA-2016-166674,Single,36230.0,2013-10-17,17.0,1.0,2.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
453,CA-2017-147277,Married,70829.0,2013-12-01,87.0,2.0,4.0,2.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
454,CA-2017-147277,Married,65991.0,2012-09-07,21.0,3.0,9.0,5.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
455,CA-2016-100153,Married,38988.0,2012-08-20,90.0,7.0,5.0,1.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
456,US-2014-110674,Single,89572.0,2012-09-15,44.0,1.0,7.0,7.0,9.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,11.0,1.0
457,US-2016-157945,Married,42207.0,2013-04-01,71.0,4.0,4.0,1.0,5.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0
458,US-2016-157945,Married,50300.0,2014-05-25,52.0,2.0,2.0,1.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
459,CA-2015-109638,Together,66664.0,2012-09-25,78.0,1.0,5.0,7.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
460,CA-2015-109638,Married,60597.0,2014-01-01,2.0,4.0,2.0,2.0,8.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,11.0,1.0
461,CA-2015-109638,Widow,70165.0,2013-09-22,60.0,1.0,3.0,7.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
462,CA-2016-109869,Widow,50520.0,2014-01-28,25.0,2.0,3.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
463,CA-2016-109869,Married,80124.0,2014-06-26,47.0,1.0,3.0,7.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
464,CA-2016-109869,Married,33183.0,2014-02-24,46.0,2.0,4.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
465,CA-2016-109869,Single,66582.0,2014-03-03,83.0,1.0,2.0,8.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
466,CA-2016-109869,Together,75261.0,2013-04-23,17.0,1.0,5.0,6.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,11.0,1.0
467,US-2015-101399,Widow,31880.0,2012-10-31,13.0,1.0,1.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
468,CA-2017-154907,Married,53790.0,2014-03-06,86.0,3.0,7.0,2.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
469,US-2016-100419,Together,49269.0,2012-08-15,92.0,3.0,7.0,3.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
470,CA-2015-154144,Married,61456.0,2013-03-27,47.0,4.0,6.0,10.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
471,CA-2014-144666,Married,37406.0,2013-10-10,18.0,1.0,1.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0
472,CA-2014-144666,Together,56937.0,2012-08-04,81.0,7.0,8.0,6.0,9.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0
473,CA-2014-144666,Married,38415.0,2013-01-02,91.0,2.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
474,CA-2014-144666,Single,20518.0,2014-05-18,58.0,1.0,1.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
475,CA-2014-144666,Married,62503.0,2013-02-18,40.0,4.0,8.0,3.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
476,CA-2014-144666,Single,41644.0,2014-05-09,67.0,2.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
477,CA-2016-103891,Married,55842.0,2014-05-23,19.0,1.0,7.0,1.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
478,CA-2016-152632,Married,62010.0,2012-10-23,93.0,4.0,6.0,2.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
479,CA-2016-100790,Married,41124.0,2012-10-31,41.0,7.0,7.0,3.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
480,CA-2016-100790,Married,38961.0,2013-12-30,60.0,1.0,2.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
481,CA-2014-134677,Divorced,37760.0,2013-08-11,54.0,1.0,2.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
482,CA-2014-127691,Single,32233.0,2012-08-19,26.0,2.0,6.0,2.0,2.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0
483,CA-2014-127691,Married,43057.0,2013-10-30,30.0,4.0,4.0,2.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
484,CA-2017-140963,Together,83151.0,2012-10-10,93.0,1.0,5.0,9.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
485,CA-2017-140963,Divorced,78825.0,2012-09-14,35.0,1.0,5.0,10.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0
486,CA-2017-140963,Together,65104.0,2013-11-14,4.0,2.0,3.0,5.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
487,CA-2014-154627,Married,60093.0,2013-06-26,92.0,2.0,7.0,2.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
488,CA-2014-133753,Married,14045.0,2014-01-26,24.0,1.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
489,CA-2014-133753,Widow,28457.0,2012-10-28,96.0,1.0,4.0,1.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
490,CA-2014-133753,Together,78952.0,2012-09-24,11.0,2.0,2.0,5.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
491,CA-2014-113362,Divorced,46310.0,2012-12-03,99.0,2.0,6.0,1.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
492,CA-2014-113362,Together,76005.0,2013-02-22,72.0,1.0,3.0,5.0,13.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,11.0,0.0
493,CA-2016-169166,Single,58308.0,2013-01-12,77.0,4.0,2.0,6.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
494,US-2016-120929,Divorced,55614.0,2013-11-27,85.0,1.0,9.0,4.0,6.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
495,CA-2015-134782,Divorced,59432.0,2013-04-13,88.0,3.0,5.0,3.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
496,CA-2016-126158,Divorced,55563.0,2014-04-05,22.0,1.0,2.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
497,CA-2016-126158,Together,78642.0,2013-04-21,83.0,1.0,4.0,9.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
498,CA-2016-126158,Together,67911.0,2014-05-22,63.0,3.0,6.0,7.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
499,CA-2016-126158,Married,65275.0,2013-04-03,9.0,1.0,4.0,3.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
500,US-2016-105578,Together,27203.0,2012-08-06,92.0,2.0,1.0,1.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
501,US-2016-105578,Together,48330.0,2013-11-15,2.0,1.0,1.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
502,US-2016-105578,Married,24279.0,2012-12-29,6.0,1.0,4.0,1.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
503,US-2016-105578,Married,64355.0,2012-08-24,66.0,2.0,4.0,3.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
504,US-2016-105578,Together,50943.0,2013-06-21,49.0,1.0,1.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
505,CA-2017-134978,Widow,53653.0,2012-11-07,29.0,2.0,10.0,4.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
506,CA-2015-145352,Married,65665.0,2013-12-02,77.0,1.0,5.0,10.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
507,CA-2015-145352,Single,81217.0,2013-07-19,77.0,1.0,3.0,7.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
508,CA-2015-145352,Married,34935.0,2013-06-21,71.0,1.0,2.0,1.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
509,CA-2015-145352,Divorced,61250.0,2012-12-16,49.0,6.0,5.0,2.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
510,CA-2017-135307,Together,39665.0,2013-05-25,97.0,3.0,4.0,2.0,3.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
511,CA-2017-135307,Single,60152.0,2013-03-28,6.0,1.0,6.0,4.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
512,CA-2016-106341,Married,48920.0,2013-10-20,93.0,3.0,6.0,2.0,5.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
513,CA-2017-163405,Together,89120.0,2014-03-17,78.0,1.0,5.0,6.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,11.0,0.0
514,CA-2017-163405,Together,44124.0,2013-05-11,62.0,4.0,6.0,2.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
515,CA-2017-127432,Single,81169.0,2013-04-14,47.0,1.0,5.0,7.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
516,CA-2017-127432,Married,36443.0,2013-02-03,9.0,4.0,3.0,1.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
517,CA-2017-127432,Single,26095.0,2013-06-30,77.0,1.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
518,CA-2017-127432,Together,71367.0,2013-08-23,24.0,1.0,4.0,5.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
519,CA-2015-157812,Married,80184.0,2014-03-01,19.0,1.0,6.0,3.0,10.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,11.0,0.0
520,CA-2015-157812,Divorced,30630.0,2014-01-27,67.0,2.0,2.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
521,CA-2015-157812,Single,73454.0,2014-03-01,95.0,1.0,2.0,4.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
522,CA-2017-145142,Married,42691.0,2013-08-16,48.0,1.0,5.0,1.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
523,US-2016-139486,Married,70503.0,2012-09-30,73.0,1.0,2.0,4.0,9.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,11.0,0.0
524,US-2016-139486,Married,25545.0,2012-09-08,35.0,3.0,2.0,2.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0
525,CA-2015-158792,Married,32880.0,2012-12-04,76.0,1.0,1.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
526,CA-2017-113558,Together,77863.0,2013-11-27,20.0,1.0,4.0,5.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
527,CA-2017-113558,Married,50353.0,2014-06-08,72.0,1.0,4.0,4.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
528,US-2015-138303,Single,61839.0,2012-08-12,20.0,1.0,4.0,8.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
529,US-2015-138303,Married,49154.0,2013-11-03,69.0,6.0,4.0,1.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
530,US-2015-138303,Widow,47682.0,2013-02-15,80.0,4.0,4.0,3.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
531,CA-2015-102848,Single,72679.0,2013-09-18,65.0,1.0,4.0,7.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
532,US-2017-129441,Together,57954.0,2014-06-18,52.0,7.0,8.0,2.0,6.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
533,CA-2016-168753,Married,65316.0,2013-04-24,65.0,2.0,3.0,2.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
534,CA-2016-168753,Single,28567.0,2013-06-17,57.0,2.0,2.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
535,CA-2016-126613,Together,47352.0,2013-04-11,70.0,4.0,6.0,1.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
536,US-2017-122637,Together,44931.0,2014-01-18,0.0,1.0,2.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
537,CA-2015-147851,Divorced,76982.0,2014-02-15,19.0,1.0,8.0,3.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,11.0,1.0
538,CA-2015-134894,Together,57247.0,2013-08-08,50.0,2.0,2.0,1.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
539,CA-2015-134894,Single,22944.0,2013-12-23,67.0,3.0,3.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
540,CA-2014-140795,Together,25315.0,2013-11-07,46.0,3.0,3.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
541,CA-2016-136924,Widow,43638.0,2012-08-06,37.0,2.0,4.0,1.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
542,US-2015-120161,Single,42710.0,2012-11-28,38.0,2.0,4.0,5.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
543,CA-2014-103849,Married,84169.0,2013-08-07,9.0,1.0,7.0,6.0,6.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,11.0,1.0
544,CA-2014-103849,Together,54058.0,2013-06-04,56.0,2.0,4.0,6.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
545,CA-2014-103849,Married,24683.0,2014-03-08,98.0,2.0,2.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
546,CA-2017-162929,Widow,85620.0,2014-01-07,68.0,1.0,3.0,6.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0
547,CA-2017-162929,Married,47850.0,2013-12-03,72.0,1.0,3.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
548,CA-2015-113173,Married,19514.0,2014-01-26,47.0,4.0,3.0,1.0,2.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0
549,CA-2015-113173,Married,27159.0,2014-03-29,33.0,2.0,1.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
550,CA-2015-113173,Single,39548.0,2014-03-31,87.0,2.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
551,CA-2016-136406,Single,21474.0,2014-04-08,0.0,2.0,3.0,1.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0
552,CA-2017-112774,Single,60504.0,2014-02-07,73.0,2.0,6.0,2.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
553,CA-2017-101945,Married,22419.0,2013-04-18,74.0,1.0,3.0,2.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
554,CA-2017-100650,Married,81698.0,2013-11-06,4.0,1.0,3.0,8.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0
555,CA-2014-155852,Together,43462.0,2012-09-12,50.0,6.0,4.0,1.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
556,CA-2016-113243,Single,54880.0,2013-03-01,57.0,2.0,6.0,2.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
557,CA-2016-113243,Married,79908.0,2013-04-05,30.0,1.0,5.0,6.0,7.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,11.0,0.0
558,CA-2016-113243,Married,15315.0,2013-08-03,27.0,2.0,2.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
559,CA-2017-118731,Together,87771.0,2013-05-22,61.0,1.0,5.0,10.0,4.0,6.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,11.0,1.0
560,CA-2017-118731,Married,33039.0,2013-09-09,4.0,1.0,2.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
561,CA-2014-145576,Single,81741.0,2013-06-16,75.0,0.0,6.0,6.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
562,CA-2014-145576,Together,71499.0,2013-06-25,12.0,2.0,8.0,3.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
563,CA-2015-130736,Married,62466.0,2014-01-15,13.0,5.0,6.0,3.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
564,CA-2015-130736,Divorced,48799.0,2013-11-05,9.0,3.0,3.0,2.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
565,CA-2017-137099,Together,52157.0,2014-06-07,48.0,2.0,3.0,2.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
566,CA-2017-156951,Single,66565.0,2012-12-05,80.0,4.0,4.0,2.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
567,CA-2017-156951,Together,29298.0,2013-09-07,60.0,1.0,1.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
568,CA-2017-156951,Single,47691.0,2013-07-05,43.0,1.0,1.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
569,CA-2017-156951,Together,38200.0,2012-12-07,19.0,1.0,1.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
570,CA-2017-164826,Married,44989.0,2012-09-12,26.0,5.0,5.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
571,CA-2017-164826,Married,38443.0,2014-01-27,58.0,2.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
572,CA-2017-164826,Single,38593.0,2013-09-13,42.0,3.0,4.0,1.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
573,CA-2017-164826,Together,64413.0,2013-08-01,27.0,1.0,5.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
574,CA-2016-127250,Married,36959.0,2013-10-02,56.0,2.0,2.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
575,CA-2015-149713,Married,61996.0,2013-01-31,27.0,3.0,6.0,4.0,8.0,5.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,11.0,1.0
576,CA-2015-149713,Married,51287.0,2014-04-01,10.0,3.0,4.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
577,CA-2015-149713,Married,13260.0,2013-08-23,48.0,4.0,3.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
578,CA-2017-118640,Together,47472.0,2013-09-16,39.0,2.0,2.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
579,CA-2017-118640,Together,54603.0,2013-07-09,85.0,6.0,4.0,2.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
580,CA-2015-132906,Married,45207.0,2012-11-10,64.0,5.0,3.0,1.0,6.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
581,CA-2017-145233,Together,40689.0,2013-03-18,69.0,7.0,7.0,1.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
582,CA-2017-145233,Together,47821.0,2013-10-20,54.0,1.0,1.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
583,CA-2017-145233,Married,27450.0,2013-04-15,57.0,1.0,2.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
584,CA-2017-145233,Together,39453.0,2014-04-03,64.0,2.0,2.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
585,CA-2017-145233,Together,26850.0,2014-04-18,10.0,4.0,2.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
586,CA-2015-128139,Widow,79800.0,2012-09-23,65.0,1.0,5.0,11.0,5.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,11.0,1.0
587,CA-2015-128139,Married,61794.0,2013-09-14,74.0,2.0,4.0,4.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
588,US-2016-156986,Together,53863.0,2014-05-17,4.0,3.0,7.0,1.0,7.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
589,US-2016-156986,Together,24221.0,2013-08-20,94.0,1.0,1.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
590,US-2016-156986,Single,39684.0,2012-10-12,41.0,2.0,2.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,11.0,1.0
591,US-2016-156986,Married,92163.0,2012-12-12,25.0,0.0,5.0,11.0,5.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,11.0,1.0
592,CA-2014-135405,Single,69882.0,2013-11-10,94.0,1.0,3.0,7.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
593,CA-2014-135405,Together,33178.0,2014-01-30,9.0,1.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
594,CA-2014-131450,Married,59973.0,2013-09-11,47.0,1.0,3.0,4.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
