Order ID,Sales,Profit,Quantity,Order Date,Margin_%,Unnamed: 0,Marital_Status,Income,Dt_Customer,Recency,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Churn,Risk_Score,Risk_Category
CA-2015-138009,1542.47,444.2672,20,11/29/2015,28.802323546000896,623,Single,36975.0,2013-12-28,50.0,1.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,30,Low Risk
CA-2015-138009,1542.47,444.2672,20,11/29/2015,28.802323546000896,623,Single,36975.0,2013-12-28,50.0,1.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,30,Low Risk
CA-2015-138009,1542.47,444.2672,20,11/29/2015,28.802323546000896,623,Single,36975.0,2013-12-28,50.0,1.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,Yes,60,Moderate Risk
CA-2015-138009,1542.47,444.2672,20,11/29/2015,28.802323546000896,623,Single,36975.0,2013-12-28,50.0,1.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,30,Low Risk
CA-2015-138009,1542.47,444.2672,20,11/29/2015,28.802323546000896,624,Married,72635.0,2013-06-03,54.0,1.0,6.0,8.0,6.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,11.0,0.0,No,30,Low Risk
CA-2015-138009,1542.47,444.2672,20,11/29/2015,28.802323546000896,624,Married,72635.0,2013-06-03,54.0,1.0,6.0,8.0,6.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,11.0,0.0,No,30,Low Risk
CA-2015-138009,1542.47,444.2672,20,11/29/2015,28.802323546000896,624,Married,72635.0,2013-06-03,54.0,1.0,6.0,8.0,6.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,11.0,0.0,Yes,60,Moderate Risk
CA-2015-138009,1542.47,444.2672,20,11/29/2015,28.802323546000896,624,Married,72635.0,2013-06-03,54.0,1.0,6.0,8.0,6.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,11.0,0.0,No,30,Low Risk
CA-2015-138009,1542.47,444.2672,20,11/29/2015,28.802323546000896,625,Married,13624.0,2013-01-20,93.0,2.0,2.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,30,Low Risk
CA-2015-138009,1542.47,444.2672,20,11/29/2015,28.802323546000896,625,Married,13624.0,2013-01-20,93.0,2.0,2.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,30,Low Risk
CA-2015-138009,1542.47,444.2672,20,11/29/2015,28.802323546000896,625,Married,13624.0,2013-01-20,93.0,2.0,2.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,Yes,60,Moderate Risk
CA-2015-138009,1542.47,444.2672,20,11/29/2015,28.802323546000896,625,Married,13624.0,2013-01-20,93.0,2.0,2.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,30,Low Risk
CA-2015-138898,845.728,84.5728,13,5/25/2015,10.0,1295,Together,60033.0,2014-03-29,28.0,2.0,2.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,30,Low Risk
CA-2015-139094,206.962,-32.5226,2,11/22/2015,-15.714285714285714,1750,Together,63342.0,2012-10-16,48.0,3.0,8.0,3.0,5.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0,No,40,Moderate Risk
CA-2015-139290,5.76,2.6496,2,10/26/2015,46.0,2089,Married,34109.0,2013-11-06,39.0,1.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,30,Low Risk
CA-2015-139731,2717.31,-307.6095,8,10/15/2015,-11.320368305419699,1437,Together,20491.0,2013-01-25,16.0,1.0,0.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,70,High Risk
CA-2015-139731,2717.31,-307.6095,8,10/15/2015,-11.320368305419699,1437,Together,20491.0,2013-01-25,16.0,1.0,0.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,70,High Risk
CA-2015-139731,2717.31,-307.6095,8,10/15/2015,-11.320368305419699,1438,Married,42523.0,2014-04-23,96.0,1.0,1.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,70,High Risk
CA-2015-139731,2717.31,-307.6095,8,10/15/2015,-11.320368305419699,1438,Married,42523.0,2014-04-23,96.0,1.0,1.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,70,High Risk
CA-2015-140410,1345.418,160.5256,13,11/3/2015,11.93128083614163,1486,Together,79419.0,2014-06-22,96.0,1.0,4.0,6.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,Yes,60,Moderate Risk
CA-2015-140410,1345.418,160.5256,13,11/3/2015,11.93128083614163,1486,Together,79419.0,2014-06-22,96.0,1.0,4.0,6.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,30,Low Risk
CA-2015-140410,1345.418,160.5256,13,11/3/2015,11.93128083614163,1486,Together,79419.0,2014-06-22,96.0,1.0,4.0,6.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,30,Low Risk
CA-2015-140410,1345.418,160.5256,13,11/3/2015,11.93128083614163,1487,Together,64014.0,2014-06-10,56.0,7.0,8.0,2.0,5.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,11.0,0.0,Yes,60,Moderate Risk
CA-2015-140410,1345.418,160.5256,13,11/3/2015,11.93128083614163,1487,Together,64014.0,2014-06-10,56.0,7.0,8.0,2.0,5.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,11.0,0.0,No,30,Low Risk
CA-2015-140410,1345.418,160.5256,13,11/3/2015,11.93128083614163,1487,Together,64014.0,2014-06-10,56.0,7.0,8.0,2.0,5.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,11.0,0.0,No,30,Low Risk
CA-2015-140410,1345.418,160.5256,13,11/3/2015,11.93128083614163,1488,Married,76998.0,2013-01-11,85.0,2.0,11.0,8.0,8.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,11.0,0.0,Yes,60,Moderate Risk
CA-2015-140410,1345.418,160.5256,13,11/3/2015,11.93128083614163,1488,Married,76998.0,2013-01-11,85.0,2.0,11.0,8.0,8.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,11.0,0.0,No,30,Low Risk
CA-2015-140410,1345.418,160.5256,13,11/3/2015,11.93128083614163,1488,Married,76998.0,2013-01-11,85.0,2.0,11.0,8.0,8.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,11.0,0.0,No,30,Low Risk
CA-2015-140921,178.37,62.0658,5,2/3/2015,34.79609799854236,807,Married,55267.0,2013-10-21,28.0,4.0,3.0,4.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,30,Low Risk
CA-2015-140921,178.37,62.0658,5,2/3/2015,34.79609799854236,807,Married,55267.0,2013-10-21,28.0,4.0,3.0,4.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,Yes,60,Moderate Risk
CA-2015-140921,178.37,62.0658,5,2/3/2015,34.79609799854236,808,Married,59666.0,2013-03-22,87.0,7.0,3.0,2.0,8.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,30,Low Risk
CA-2015-140921,178.37,62.0658,5,2/3/2015,34.79609799854236,808,Married,59666.0,2013-03-22,87.0,7.0,3.0,2.0,8.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,Yes,60,Moderate Risk
CA-2015-141768,14.73,4.8609,3,5/25/2015,33.0,1936,Single,54998.0,2013-03-10,3.0,5.0,4.0,2.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0,No,0,Low Risk
CA-2015-142027,369.912,-13.8717,3,4/9/2015,-3.7500000000000004,703,Single,90247.0,2014-04-29,27.0,1.0,3.0,4.0,7.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,11.0,1.0,No,40,Moderate Risk
CA-2015-142237,676.734,-39.385799999999996,33,7/11/2015,-5.819982445096596,2048,Single,76467.0,2012-08-17,44.0,2.0,2.0,5.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0,Yes,70,High Risk
CA-2015-142237,676.734,-39.385799999999996,33,7/11/2015,-5.819982445096596,2048,Single,76467.0,2012-08-17,44.0,2.0,2.0,5.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0,No,40,Moderate Risk
CA-2015-142237,676.734,-39.385799999999996,33,7/11/2015,-5.819982445096596,2048,Single,76467.0,2012-08-17,44.0,2.0,2.0,5.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0,No,40,Moderate Risk
CA-2015-142237,676.734,-39.385799999999996,33,7/11/2015,-5.819982445096596,2048,Single,76467.0,2012-08-17,44.0,2.0,2.0,5.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0,No,40,Moderate Risk
CA-2015-142237,676.734,-39.385799999999996,33,7/11/2015,-5.819982445096596,2048,Single,76467.0,2012-08-17,44.0,2.0,2.0,5.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0,No,40,Moderate Risk
CA-2015-142237,676.734,-39.385799999999996,33,7/11/2015,-5.819982445096596,2048,Single,76467.0,2012-08-17,44.0,2.0,2.0,5.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0,Yes,70,High Risk
CA-2015-142237,676.734,-39.385799999999996,33,7/11/2015,-5.819982445096596,2049,Married,81044.0,2013-12-27,0.0,1.0,5.0,6.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,Yes,100,High Risk
CA-2015-142237,676.734,-39.385799999999996,33,7/11/2015,-5.819982445096596,2049,Married,81044.0,2013-12-27,0.0,1.0,5.0,6.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,70,High Risk
CA-2015-142237,676.734,-39.385799999999996,33,7/11/2015,-5.819982445096596,2049,Married,81044.0,2013-12-27,0.0,1.0,5.0,6.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,70,High Risk
CA-2015-142237,676.734,-39.385799999999996,33,7/11/2015,-5.819982445096596,2049,Married,81044.0,2013-12-27,0.0,1.0,5.0,6.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,70,High Risk
CA-2015-142237,676.734,-39.385799999999996,33,7/11/2015,-5.819982445096596,2049,Married,81044.0,2013-12-27,0.0,1.0,5.0,6.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,70,High Risk
CA-2015-142237,676.734,-39.385799999999996,33,7/11/2015,-5.819982445096596,2049,Married,81044.0,2013-12-27,0.0,1.0,5.0,6.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,Yes,100,High Risk
CA-2015-142237,676.734,-39.385799999999996,33,7/11/2015,-5.819982445096596,2050,Married,32871.0,2013-03-09,28.0,1.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,Yes,100,High Risk
CA-2015-142237,676.734,-39.385799999999996,33,7/11/2015,-5.819982445096596,2050,Married,32871.0,2013-03-09,28.0,1.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,70,High Risk
CA-2015-142237,676.734,-39.385799999999996,33,7/11/2015,-5.819982445096596,2050,Married,32871.0,2013-03-09,28.0,1.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,70,High Risk
CA-2015-142237,676.734,-39.385799999999996,33,7/11/2015,-5.819982445096596,2050,Married,32871.0,2013-03-09,28.0,1.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,70,High Risk
CA-2015-142237,676.734,-39.385799999999996,33,7/11/2015,-5.819982445096596,2050,Married,32871.0,2013-03-09,28.0,1.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,70,High Risk
CA-2015-142237,676.734,-39.385799999999996,33,7/11/2015,-5.819982445096596,2050,Married,32871.0,2013-03-09,28.0,1.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,Yes,100,High Risk
CA-2015-142237,676.734,-39.385799999999996,33,7/11/2015,-5.819982445096596,2051,Single,55801.0,2013-09-22,35.0,6.0,7.0,2.0,6.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,11.0,0.0,Yes,100,High Risk
CA-2015-142237,676.734,-39.385799999999996,33,7/11/2015,-5.819982445096596,2051,Single,55801.0,2013-09-22,35.0,6.0,7.0,2.0,6.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,11.0,0.0,No,70,High Risk
CA-2015-142237,676.734,-39.385799999999996,33,7/11/2015,-5.819982445096596,2051,Single,55801.0,2013-09-22,35.0,6.0,7.0,2.0,6.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,11.0,0.0,No,70,High Risk
CA-2015-142237,676.734,-39.385799999999996,33,7/11/2015,-5.819982445096596,2051,Single,55801.0,2013-09-22,35.0,6.0,7.0,2.0,6.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,11.0,0.0,No,70,High Risk
CA-2015-142237,676.734,-39.385799999999996,33,7/11/2015,-5.819982445096596,2051,Single,55801.0,2013-09-22,35.0,6.0,7.0,2.0,6.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,11.0,0.0,No,70,High Risk
CA-2015-142237,676.734,-39.385799999999996,33,7/11/2015,-5.819982445096596,2051,Single,55801.0,2013-09-22,35.0,6.0,7.0,2.0,6.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,11.0,0.0,Yes,100,High Risk
CA-2015-142237,676.734,-39.385799999999996,33,7/11/2015,-5.819982445096596,2052,Widow,76320.0,2014-06-22,49.0,2.0,6.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,Yes,100,High Risk
CA-2015-142237,676.734,-39.385799999999996,33,7/11/2015,-5.819982445096596,2052,Widow,76320.0,2014-06-22,49.0,2.0,6.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,70,High Risk
CA-2015-142237,676.734,-39.385799999999996,33,7/11/2015,-5.819982445096596,2052,Widow,76320.0,2014-06-22,49.0,2.0,6.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,70,High Risk
CA-2015-142237,676.734,-39.385799999999996,33,7/11/2015,-5.819982445096596,2052,Widow,76320.0,2014-06-22,49.0,2.0,6.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,70,High Risk
CA-2015-142237,676.734,-39.385799999999996,33,7/11/2015,-5.819982445096596,2052,Widow,76320.0,2014-06-22,49.0,2.0,6.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,70,High Risk
CA-2015-142237,676.734,-39.385799999999996,33,7/11/2015,-5.819982445096596,2052,Widow,76320.0,2014-06-22,49.0,2.0,6.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,Yes,100,High Risk
CA-2015-142237,676.734,-39.385799999999996,33,7/11/2015,-5.819982445096596,2053,Single,36927.0,2014-06-02,46.0,2.0,3.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,Yes,100,High Risk
CA-2015-142237,676.734,-39.385799999999996,33,7/11/2015,-5.819982445096596,2053,Single,36927.0,2014-06-02,46.0,2.0,3.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,70,High Risk
CA-2015-142237,676.734,-39.385799999999996,33,7/11/2015,-5.819982445096596,2053,Single,36927.0,2014-06-02,46.0,2.0,3.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,70,High Risk
CA-2015-142237,676.734,-39.385799999999996,33,7/11/2015,-5.819982445096596,2053,Single,36927.0,2014-06-02,46.0,2.0,3.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,70,High Risk
CA-2015-142237,676.734,-39.385799999999996,33,7/11/2015,-5.819982445096596,2053,Single,36927.0,2014-06-02,46.0,2.0,3.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,70,High Risk
CA-2015-142237,676.734,-39.385799999999996,33,7/11/2015,-5.819982445096596,2053,Single,36927.0,2014-06-02,46.0,2.0,3.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,Yes,100,High Risk
CA-2015-142755,919.49,258.2784,14,9/4/2015,28.08931037857943,1117,Married,36262.0,2013-09-20,24.0,1.0,3.0,5.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0,No,0,Low Risk
CA-2015-142755,919.49,258.2784,14,9/4/2015,28.08931037857943,1117,Married,36262.0,2013-09-20,24.0,1.0,3.0,5.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0,No,0,Low Risk
CA-2015-142755,919.49,258.2784,14,9/4/2015,28.08931037857943,1117,Married,36262.0,2013-09-20,24.0,1.0,3.0,5.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0,No,0,Low Risk
CA-2015-142755,919.49,258.2784,14,9/4/2015,28.08931037857943,1117,Married,36262.0,2013-09-20,24.0,1.0,3.0,5.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0,No,0,Low Risk
CA-2015-142755,919.49,258.2784,14,9/4/2015,28.08931037857943,1118,Together,22634.0,2013-01-16,47.0,1.0,2.0,1.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,30,Low Risk
CA-2015-142755,919.49,258.2784,14,9/4/2015,28.08931037857943,1118,Together,22634.0,2013-01-16,47.0,1.0,2.0,1.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,30,Low Risk
CA-2015-142755,919.49,258.2784,14,9/4/2015,28.08931037857943,1118,Together,22634.0,2013-01-16,47.0,1.0,2.0,1.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,30,Low Risk
CA-2015-142755,919.49,258.2784,14,9/4/2015,28.08931037857943,1118,Together,22634.0,2013-01-16,47.0,1.0,2.0,1.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,30,Low Risk
CA-2015-142755,919.49,258.2784,14,9/4/2015,28.08931037857943,1119,Married,47025.0,2013-09-12,98.0,5.0,11.0,1.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,30,Low Risk
CA-2015-142755,919.49,258.2784,14,9/4/2015,28.08931037857943,1119,Married,47025.0,2013-09-12,98.0,5.0,11.0,1.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,30,Low Risk
CA-2015-142755,919.49,258.2784,14,9/4/2015,28.08931037857943,1119,Married,47025.0,2013-09-12,98.0,5.0,11.0,1.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,30,Low Risk
CA-2015-142755,919.49,258.2784,14,9/4/2015,28.08931037857943,1119,Married,47025.0,2013-09-12,98.0,5.0,11.0,1.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,30,Low Risk
CA-2015-142755,919.49,258.2784,14,9/4/2015,28.08931037857943,1120,Single,70566.0,2013-10-06,4.0,2.0,6.0,5.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,30,Low Risk
CA-2015-142755,919.49,258.2784,14,9/4/2015,28.08931037857943,1120,Single,70566.0,2013-10-06,4.0,2.0,6.0,5.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,30,Low Risk
CA-2015-142755,919.49,258.2784,14,9/4/2015,28.08931037857943,1120,Single,70566.0,2013-10-06,4.0,2.0,6.0,5.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,30,Low Risk
CA-2015-142755,919.49,258.2784,14,9/4/2015,28.08931037857943,1120,Single,70566.0,2013-10-06,4.0,2.0,6.0,5.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,30,Low Risk
CA-2015-143077,28.524,-20.631,5,9/17/2015,-72.32856541859488,1674,Married,69016.0,2012-11-22,61.0,4.0,8.0,9.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,70,High Risk
CA-2015-143077,28.524,-20.631,5,9/17/2015,-72.32856541859488,1674,Married,69016.0,2012-11-22,61.0,4.0,8.0,9.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,Yes,100,High Risk
CA-2015-143077,28.524,-20.631,5,9/17/2015,-72.32856541859488,1675,Together,20193.0,2012-11-28,18.0,1.0,1.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,70,High Risk
CA-2015-143077,28.524,-20.631,5,9/17/2015,-72.32856541859488,1675,Together,20193.0,2012-11-28,18.0,1.0,1.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,Yes,100,High Risk
CA-2015-143119,517.5,155.25,6,9/24/2015,30.0,1627,Divorced,41003.0,2013-03-17,11.0,1.0,6.0,2.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,30,Low Risk
CA-2015-143490,339.334,52.8206,11,12/6/2015,15.565961559996936,1091,Single,39190.0,2014-04-26,91.0,2.0,2.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,30,Low Risk
CA-2015-143490,339.334,52.8206,11,12/6/2015,15.565961559996936,1091,Single,39190.0,2014-04-26,91.0,2.0,2.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,30,Low Risk
CA-2015-143490,339.334,52.8206,11,12/6/2015,15.565961559996936,1092,Together,71367.0,2013-08-23,24.0,1.0,4.0,5.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,30,Low Risk
CA-2015-143490,339.334,52.8206,11,12/6/2015,15.565961559996936,1092,Together,71367.0,2013-08-23,24.0,1.0,4.0,5.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,30,Low Risk
CA-2015-143602,13.944,4.5318,3,4/25/2015,32.49999999999999,885,Together,82072.0,2013-07-02,67.0,1.0,3.0,2.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,30,Low Risk
CA-2015-144253,26.8,12.864,2,5/4/2015,48.00000000000001,304,Together,23976.0,2013-12-27,68.0,3.0,3.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,30,Low Risk
CA-2015-144267,632.148,82.6192,11,8/21/2015,13.069597625872422,777,Together,74250.0,2014-01-26,90.0,1.0,2.0,11.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,Yes,60,Moderate Risk
CA-2015-144267,632.148,82.6192,11,8/21/2015,13.069597625872422,777,Together,74250.0,2014-01-26,90.0,1.0,2.0,11.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,30,Low Risk
CA-2015-144267,632.148,82.6192,11,8/21/2015,13.069597625872422,777,Together,74250.0,2014-01-26,90.0,1.0,2.0,11.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,Yes,60,Moderate Risk
CA-2015-144267,632.148,82.6192,11,8/21/2015,13.069597625872422,777,Together,74250.0,2014-01-26,90.0,1.0,2.0,11.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,30,Low Risk
CA-2015-144267,632.148,82.6192,11,8/21/2015,13.069597625872422,778,Single,51124.0,2013-12-18,79.0,2.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,Yes,60,Moderate Risk
CA-2015-144267,632.148,82.6192,11,8/21/2015,13.069597625872422,778,Single,51124.0,2013-12-18,79.0,2.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,30,Low Risk
CA-2015-144267,632.148,82.6192,11,8/21/2015,13.069597625872422,778,Single,51124.0,2013-12-18,79.0,2.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,Yes,60,Moderate Risk
CA-2015-144267,632.148,82.6192,11,8/21/2015,13.069597625872422,778,Single,51124.0,2013-12-18,79.0,2.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,30,Low Risk
CA-2015-144267,632.148,82.6192,11,8/21/2015,13.069597625872422,779,Single,72258.0,2013-09-12,28.0,2.0,6.0,9.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,Yes,60,Moderate Risk
CA-2015-144267,632.148,82.6192,11,8/21/2015,13.069597625872422,779,Single,72258.0,2013-09-12,28.0,2.0,6.0,9.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,30,Low Risk
CA-2015-144267,632.148,82.6192,11,8/21/2015,13.069597625872422,779,Single,72258.0,2013-09-12,28.0,2.0,6.0,9.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,Yes,60,Moderate Risk
CA-2015-144267,632.148,82.6192,11,8/21/2015,13.069597625872422,779,Single,72258.0,2013-09-12,28.0,2.0,6.0,9.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,30,Low Risk
CA-2015-144267,632.148,82.6192,11,8/21/2015,13.069597625872422,780,Single,71466.0,2014-04-05,86.0,1.0,4.0,4.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,Yes,60,Moderate Risk
